user_index,item_index,completion
234,217,0.0
80,27,0.06896551724137931
80,34,1.1
215,116,1.0
80,60,1.0689655172413792
215,119,1.0
356,183,0.2413793103448276
356,82,0.03333333333333333
251,216,0.03448275862068965
251,200,0.06896551724137931
215,165,0.4827586206896552
80,61,1.206896551724138
356,138,0.06896551724137931
356,138,0.10344827586206896
356,71,0.3103448275862069
80,19,1.1034482758620692
356,71,0.2413793103448276
80,88,0.03448275862068965
356,95,0.8275862068965517
251,78,0.2413793103448276
251,0,0.13793103448275862
251,0,0.8965517241379308
80,82,0.5333333333333333
80,51,0.10344827586206896
251,39,1.0
215,28,1.0344827586206895
114,31,0.16666666666666666
80,130,1.1666666666666667
356,95,0.03448275862068965
197,91,0.10344827586206896
197,112,1.0
157,193,0.4482758620689655
157,193,0.4482758620689655
197,79,0.7
215,63,1.137931034482759
251,126,1.137931034482759
197,102,0.06896551724137931
80,122,0.03333333333333333
197,102,0.03448275862068965
157,193,0.3793103448275862
157,14,0.5172413793103449
197,74,1.1724137931034482
251,67,0.7241379310344828
157,14,1.0689655172413792
80,158,0.1
80,81,0.1
215,39,0.7241379310344828
215,262,0.06896551724137931
197,129,0.27586206896551724
184,214,0.06896551724137931
197,58,0.27586206896551724
215,15,1.0
329,64,1.2
329,25,0.0
329,64,0.0
197,107,0.4666666666666667
197,61,0.06896551724137931
80,149,1.0333333333333334
197,144,0.4482758620689655
329,25,1.0
80,173,0.8965517241379308
329,25,0.0
329,173,0.0
80,142,0.1724137931034483
215,217,0.6206896551724138
80,55,0.36666666666666653
329,173,1.0689655172413792
362,15,0.10344827586206896
362,28,0.10344827586206896
362,260,0.10344827586206896
197,135,0.03448275862068965
197,40,0.06896551724137931
215,168,0.2413793103448276
215,159,0.6551724137931034
329,133,0.8
329,24,1.0666666666666669
78,59,0.2413793103448276
78,59,0.0
78,125,0.0
78,59,0.0
329,130,1.0666666666666669
357,14,0.13793103448275862
288,12,0.0
196,115,0.1724137931034483
15,194,1.0
196,218,0.5862068965517241
329,52,1.0344827586206895
196,218,0.20689655172413796
25,113,0.0
329,31,1.0
196,218,0.9655172413793104
196,148,0.2413793103448276
329,64,0.7333333333333333
329,25,0.0
15,14,1.0
15,262,1.0
15,204,0.8275862068965517
196,148,0.03448275862068965
357,73,0.06896551724137931
15,195,0.13793103448275862
15,16,0.13793103448275862
357,118,0.20689655172413796
15,218,1.0689655172413792
15,22,0.10344827586206896
323,243,0.27586206896551724
357,259,0.7586206896551724
357,28,0.7241379310344828
323,253,0.1724137931034483
323,38,0.2413793103448276
323,224,0.03448275862068965
323,233,0.06896551724137931
323,208,0.03448275862068965
242,174,0.20689655172413796
242,65,0.6551724137931034
242,65,0.7241379310344828
323,93,0.03448275862068965
242,65,0.2413793103448276
242,194,0.27586206896551724
323,99,0.4482758620689655
242,46,0.5862068965517241
178,178,0.0
242,46,0.4137931034482759
178,178,1.0689655172413792
178,67,1.0344827586206895
176,259,0.13793103448275862
242,176,0.10344827586206896
250,31,0.0
250,183,0.0
250,183,0.0
250,183,0.03448275862068965
250,31,0.1
250,21,0.03448275862068965
178,260,0.0
178,241,0.03448275862068965
178,195,0.0
242,22,0.13793103448275862
321,257,1.0344827586206895
321,228,0.13793103448275862
114,9,0.5517241379310345
178,178,0.0
178,178,0.0
178,67,0.03448275862068965
178,260,0.0
178,241,0.0
178,195,0.0
178,42,0.0
178,151,0.0
178,68,0.0
178,151,0.0
178,68,0.0
321,119,1.0
321,262,0.10344827586206896
321,202,0.5862068965517241
203,35,0.13793103448275862
19,252,0.8620689655172413
203,35,0.0
203,35,0.27586206896551724
19,260,0.06896551724137931
19,241,0.03448275862068965
321,170,0.1724137931034483
19,241,0.6896551724137931
20,235,0.0
363,167,0.03448275862068965
321,204,0.03448275862068965
321,147,0.6896551724137931
363,194,0.3793103448275862
321,15,1.0344827586206895
363,187,0.13793103448275862
364,253,1.0344827586206895
363,43,0.06896551724137931
20,199,0.03448275862068965
363,117,0.06896551724137931
363,238,0.20689655172413796
321,206,0.20689655172413796
321,148,0.2413793103448276
321,217,0.06896551724137931
364,251,0.4137931034482759
20,243,0.13793103448275862
20,266,0.10344827586206896
20,234,0.06896551724137931
20,242,0.20689655172413796
250,196,0.0
250,196,0.0
321,42,0.9655172413793104
321,189,0.4137931034482759
251,83,0.10344827586206896
114,196,0.10344827586206896
250,196,0.0
250,196,0.2413793103448276
251,83,1.0344827586206895
364,177,1.827586206896552
251,170,0.20689655172413796
251,167,0.06896551724137931
251,43,0.6206896551724138
364,143,0.10344827586206896
364,162,0.4482758620689655
251,261,0.10344827586206896
227,70,0.03448275862068965
364,233,0.1724137931034483
227,18,0.1724137931034483
187,204,1.0689655172413792
187,16,0.4137931034482759
227,229,0.13793103448275862
227,83,0.06896551724137931
364,152,0.06896551724137931
364,197,0.03448275862068965
187,165,0.20689655172413796
227,168,0.10344827586206896
227,0,0.03448275862068965
227,0,0.03448275862068965
227,200,0.03448275862068965
364,237,0.06896551724137931
364,154,1.137931034482759
364,199,0.06896551724137931
250,121,0.0
187,35,0.13793103448275862
233,38,0.7241379310344828
250,121,0.03448275862068965
250,79,0.16666666666666666
250,124,0.0
187,78,1.0344827586206895
187,78,0.03448275862068965
364,264,0.8275862068965517
365,48,1.0344827586206895
364,219,0.1724137931034483
365,103,0.26666666666666666
364,219,0.13793103448275862
233,163,0.4137931034482759
233,264,0.8275862068965517
233,232,0.27586206896551724
365,184,1.0689655172413792
365,49,0.03448275862068965
366,46,0.13793103448275862
366,148,0.1724137931034483
367,139,0.4137931034482759
367,212,0.06896551724137931
365,121,0.27586206896551724
365,75,0.03333333333333333
19,28,0.4482758620689655
364,160,0.2413793103448276
365,149,0.03333333333333333
251,189,0.06896551724137931
251,189,0.06896551724137931
233,233,0.03448275862068965
251,189,0.3448275862068966
367,248,0.3103448275862069
365,97,1.0689655172413792
365,122,0.03333333333333333
364,153,0.20689655172413796
364,93,0.13793103448275862
365,32,0.03333333333333333
251,215,0.03448275862068965
206,18,0.06896551724137931
367,162,0.03448275862068965
367,86,0.20689655172413796
365,104,0.8965517241379308
365,133,0.06666666666666668
366,189,0.2413793103448276
366,217,0.10344827586206896
366,119,0.10344827586206896
366,7,0.03448275862068965
364,89,0.13793103448275862
364,86,0.06896551724137931
367,76,0.10344827586206896
365,82,0.26666666666666666
365,55,0.1
206,171,0.13793103448275862
365,95,0.03448275862068965
365,186,0.03448275862068965
206,69,0.06896551724137931
366,67,0.06896551724137931
366,215,0.03448275862068965
365,106,0.7586206896551724
367,210,0.03448275862068965
367,239,0.13793103448275862
364,224,0.10344827586206896
365,19,0.4827586206896552
367,154,0.13793103448275862
365,60,0.10344827586206896
364,236,0.06896551724137931
365,72,0.06896551724137931
364,236,0.06896551724137931
365,53,0.1724137931034483
365,129,0.03448275862068965
233,248,0.20689655172413796
206,260,0.4482758620689655
364,246,0.03448275862068965
365,111,0.06666666666666668
364,246,0.8275862068965517
365,61,0.6896551724137931
365,33,0.06896551724137931
368,180,1.0
368,205,1.0344827586206895
367,264,0.8275862068965517
365,158,1.0333333333333334
365,164,0.03333333333333333
206,180,1.0
368,241,1.0344827586206895
364,161,0.03448275862068965
233,212,0.0
233,249,0.0
233,266,0.0
233,266,0.0
206,117,1.0
365,146,0.13333333333333333
367,220,0.10344827586206896
365,185,0.3793103448275862
369,41,0.7586206896551724
365,74,0.9310344827586208
367,197,0.06896551724137931
367,143,0.03448275862068965
364,163,0.2413793103448276
251,171,0.6206896551724138
251,22,0.6551724137931034
233,139,1.0
251,191,0.10344827586206896
233,162,0.03448275862068965
233,136,0.10344827586206896
368,67,0.8275862068965517
368,20,0.10344827586206896
368,171,0.10344827586206896
365,9,0.20689655172413796
365,144,0.27586206896551724
367,157,0.10344827586206896
365,135,0.5517241379310345
365,5,0.1
365,2,0.20689655172413796
364,231,0.13793103448275862
368,172,1.0
369,48,0.7931034482758621
250,74,1.0344827586206895
369,106,0.8965517241379308
368,151,0.9310344827586208
369,32,0.16666666666666666
365,47,0.1
364,248,0.03448275862068965
251,262,1.0344827586206895
206,39,1.0344827586206895
364,157,1.137931034482759
250,82,0.3
250,82,0.0
250,144,0.0
250,144,0.0
233,93,0.1724137931034483
233,199,0.03448275862068965
250,144,0.0
368,150,1.0
368,200,0.27586206896551724
233,242,0.6551724137931034
152,229,0.27586206896551724
233,263,0.13793103448275862
369,127,1.0333333333333334
206,189,0.03448275862068965
369,75,0.03333333333333333
364,175,1.2758620689655171
364,198,0.06896551724137931
206,35,0.1724137931034483
206,42,0.03448275862068965
367,246,0.03448275862068965
367,223,0.13793103448275862
368,229,0.5172413793103449
233,160,1.0344827586206895
367,222,0.06896551724137931
233,246,0.03448275862068965
233,161,0.03448275862068965
233,99,0.0
364,250,0.06896551724137931
364,38,0.06896551724137931
364,99,0.10344827586206896
369,128,1.0333333333333334
369,164,0.03333333333333333
369,85,0.8333333333333334
368,7,1.0344827586206895
364,220,0.03448275862068965
368,261,0.4482758620689655
236,214,0.1724137931034483
364,220,0.7241379310344828
152,39,0.5862068965517241
217,147,0.1724137931034483
152,17,0.9655172413793104
107,249,0.27586206896551724
107,153,0.10344827586206896
357,147,0.7586206896551724
272,181,0.5172413793103449
357,204,0.03448275862068965
317,166,0.9333333333333332
368,43,0.03448275862068965
152,119,0.3793103448275862
152,205,0.06896551724137931
364,232,0.13793103448275862
272,207,2.1724137931034484
369,103,1.0333333333333334
236,180,1.0
236,259,0.03448275862068965
152,18,0.13793103448275862
317,105,1.0333333333333334
368,118,1.0
217,178,0.2413793103448276
368,147,0.3793103448275862
317,121,1.0344827586206895
368,159,0.5517241379310345
366,65,0.8620689655172413
368,195,1.0689655172413792
236,28,0.3103448275862069
364,239,1.137931034482759
35,129,0.0
236,63,1.0
206,42,0.03448275862068965
323,264,1.206896551724138
323,264,0.03448275862068965
368,22,1.0
364,76,0.13793103448275862
368,190,0.8275862068965517
317,95,1.0344827586206895
364,212,0.4137931034482759
366,207,1.0
180,15,1.1034482758620692
180,23,0.5517241379310345
368,190,1.0344827586206895
206,167,0.1724137931034483
206,167,0.03448275862068965
180,119,1.0344827586206895
368,73,0.03448275862068965
180,7,0.10344827586206896
236,204,1.0344827586206895
206,228,1.0344827586206895
317,41,1.0689655172413792
206,191,0.20689655172413796
364,247,0.1724137931034483
206,15,0.1724137931034483
180,117,0.9310344827586208
236,227,2.103448275862069
368,181,1.0344827586206895
236,20,1.0344827586206895
364,225,1.0689655172413792
364,255,0.10344827586206896
368,206,1.0689655172413792
366,187,0.5517241379310345
364,244,0.13793103448275862
370,48,0.4137931034482759
371,205,0.06896551724137931
371,205,0.06896551724137931
233,234,0.06896551724137931
364,139,0.06896551724137931
364,139,0.03448275862068965
241,78,1.0344827586206895
241,261,0.10344827586206896
368,259,1.1724137931034482
371,17,0.3448275862068966
371,203,0.03448275862068965
250,114,0.0
368,178,1.0
364,230,0.13793103448275862
161,259,0.0
161,259,0.0
324,5,0.2333333333333333
364,234,0.1724137931034483
364,242,0.13793103448275862
69,105,0.03333333333333333
180,252,1.0
161,260,0.0
364,240,0.06896551724137931
368,227,1.0344827586206895
364,222,0.10344827586206896
180,83,1.0344827586206895
180,207,0.03448275862068965
324,127,1.0333333333333334
324,141,0.06666666666666668
364,132,1.0689655172413792
324,184,0.5172413793103449
184,23,0.27586206896551724
372,199,0.03448275862068965
324,21,0.03448275862068965
324,124,0.03448275862068965
324,36,0.03448275862068965
180,176,0.13793103448275862
184,69,0.4827586206896552
180,14,1.0689655172413792
161,165,0.0
324,60,0.1724137931034483
368,148,0.3103448275862069
324,107,0.03333333333333333
324,10,0.03448275862068965
368,174,0.06896551724137931
324,101,0.6896551724137931
180,193,1.0
324,9,0.7241379310344828
324,9,0.06896551724137931
368,213,0.9655172413793104
25,50,0.0
25,50,0.0
368,78,0.13793103448275862
204,192,0.06896551724137931
368,207,1.0344827586206895
368,115,0.03448275862068965
368,28,1.0
25,159,0.0
25,66,0.0
25,66,0.0
368,216,0.8620689655172413
204,35,1.3448275862068966
25,112,0.0
25,87,0.0
25,87,0.0
117,72,0.0
117,72,0.0
138,2,0.6896551724137931
373,194,0.10344827586206896
373,156,0.10344827586206896
373,69,0.13793103448275862
204,78,0.13793103448275862
138,141,0.16666666666666666
138,61,0.06896551724137931
138,131,0.10344827586206896
204,188,0.6896551724137931
204,23,0.06896551724137931
204,218,0.4482758620689655
368,217,1.0344827586206895
204,218,0.7241379310344828
368,14,1.0
368,156,1.0344827586206895
152,0,0.7241379310344828
138,51,0.06896551724137931
138,107,0.2333333333333333
152,151,1.0344827586206895
197,33,0.5172413793103449
240,180,1.0344827586206895
197,149,1.0
240,176,0.10344827586206896
240,159,0.2413793103448276
228,136,0.06896551724137931
101,80,0.03333333333333333
197,27,0.03448275862068965
25,215,0.0
101,80,0.16666666666666666
204,20,0.3103448275862069
101,4,0.10344827586206896
138,137,0.06896551724137931
138,27,0.03448275862068965
138,101,0.03448275862068965
228,136,0.10344827586206896
240,189,0.1724137931034483
228,237,0.03448275862068965
204,20,1.0344827586206895
152,73,1.0344827586206895
240,63,0.7241379310344828
152,204,1.0
368,23,1.0344827586206895
152,202,0.03448275862068965
152,227,1.0
185,65,0.5172413793103449
240,43,0.03448275862068965
318,115,1.1034482758620692
318,115,1.1034482758620692
374,159,0.10344827586206896
240,204,0.1724137931034483
138,9,0.27586206896551724
138,55,0.06666666666666668
185,14,0.06896551724137931
185,187,0.13793103448275862
204,204,1.0344827586206895
152,241,0.7586206896551724
152,171,0.03448275862068965
138,50,1.0344827586206895
368,117,1.0
368,13,0.4482758620689655
368,16,1.0344827586206895
305,137,0.03448275862068965
138,124,0.03448275862068965
138,125,0.03448275862068965
204,170,0.5517241379310345
152,35,0.13793103448275862
240,65,0.4827586206896552
152,63,0.1724137931034483
217,204,0.1724137931034483
240,126,0.7586206896551724
217,181,1.0344827586206895
368,228,0.9655172413793104
197,92,1.6206896551724137
217,201,0.8620689655172413
368,170,0.1724137931034483
138,135,1.1724137931034482
197,1,0.03333333333333333
204,205,0.06896551724137931
240,218,0.27586206896551724
138,82,1.0333333333333334
138,25,0.06896551724137931
298,72,0.10344827586206896
240,20,0.4482758620689655
191,193,0.5517241379310345
204,205,0.6896551724137931
191,238,0.1724137931034483
191,28,0.4482758620689655
197,24,0.36666666666666653
204,22,0.3448275862068966
197,54,0.2413793103448276
299,19,1.4482758620689655
240,23,0.03448275862068965
240,252,0.03448275862068965
138,97,0.13793103448275862
299,19,0.27586206896551724
138,142,0.2413793103448276
323,264,0.4137931034482759
138,142,0.03448275862068965
191,115,0.03448275862068965
204,228,1.0344827586206895
204,0,0.03448275862068965
138,81,0.1
191,191,0.13793103448275862
191,191,0.27586206896551724
204,172,0.06896551724137931
204,46,0.03448275862068965
256,181,0.9655172413793104
256,265,0.10344827586206896
256,191,0.27586206896551724
125,230,1.827586206896552
125,161,0.03448275862068965
374,159,0.3103448275862069
371,190,0.06896551724137931
256,191,0.0
125,256,0.6206896551724138
371,20,0.1724137931034483
256,265,0.5517241379310345
256,191,0.0
275,2,0.03448275862068965
176,63,1.0689655172413792
249,130,0.4
176,119,1.0344827586206895
374,15,0.8965517241379308
256,169,0.7931034482758621
374,151,0.6896551724137931
256,178,0.4137931034482759
374,227,0.3793103448275862
256,42,0.5517241379310345
340,52,0.0
340,52,0.0
374,227,0.6206896551724138
368,126,0.7931034482758621
176,159,0.3448275862068966
229,28,0.27586206896551724
176,172,1.0344827586206895
375,266,1.4137931034482758
197,108,0.06896551724137931
275,128,1.0
25,159,0.0
25,159,0.0
275,133,0.1
229,191,0.20689655172413796
374,148,0.6551724137931034
176,202,0.4482758620689655
375,154,1.0689655172413792
256,216,0.0
368,35,0.03448275862068965
283,101,0.20689655172413796
368,39,0.13793103448275862
283,138,0.03448275862068965
229,151,0.8275862068965517
229,203,0.10344827586206896
375,155,0.5517241379310345
375,221,0.06896551724137931
229,203,0.4482758620689655
176,168,0.06896551724137931
125,198,0.06896551724137931
275,146,0.06666666666666668
375,221,1.0689655172413792
125,220,0.7586206896551724
256,193,0.8965517241379308
256,171,0.0
256,193,0.0
256,171,0.0
275,61,1.0689655172413792
256,193,0.06896551724137931
256,171,0.0
256,116,0.0
374,228,1.0
256,171,0.0
256,116,0.0
275,24,0.7333333333333333
139,40,0.20689655172413796
256,171,0.27586206896551724
256,116,0.0
275,122,1.0
374,73,1.0344827586206895
368,214,0.3448275862068966
337,19,1.0689655172413792
368,189,0.9655172413793104
337,9,0.3793103448275862
275,33,0.03448275862068965
337,9,1.137931034482759
374,126,0.03448275862068965
275,92,1.1034482758620692
337,138,1.1034482758620692
275,1,0.3
368,260,1.0689655172413792
337,4,1.0689655172413792
375,143,1.0344827586206895
368,69,1.3103448275862069
229,63,1.0
375,160,1.0689655172413792
229,190,0.03448275862068965
275,51,1.0344827586206895
229,202,0.10344827586206896
30,23,0.13793103448275862
275,166,0.06666666666666668
25,17,0.0
25,17,0.0
244,31,0.3333333333333333
244,31,0.06666666666666668
274,186,1.0689655172413792
30,189,1.0689655172413792
30,171,0.27586206896551724
244,41,1.6896551724137931
229,217,0.1724137931034483
275,54,1.0
210,63,0.0
30,191,0.2413793103448276
352,187,1.0689655172413792
274,56,1.0344827586206895
275,21,0.06896551724137931
30,117,1.0344827586206895
352,260,0.9655172413793104
283,77,0.3333333333333333
30,78,0.5862068965517241
249,36,1.1034482758620692
283,77,0.7
328,24,0.0
328,24,0.6666666666666666
328,33,0.0
328,33,0.06896551724137931
328,33,0.0
328,33,0.3793103448275862
337,32,1.0333333333333334
337,45,1.0333333333333334
375,247,1.0
25,72,0.0
25,149,0.0
25,149,0.0
30,83,1.0344827586206895
298,129,0.03448275862068965
16,18,1.0689655172413792
328,10,0.0
328,10,0.03448275862068965
337,127,1.0333333333333334
194,252,0.8965517241379308
328,141,0.0
328,141,0.0
328,114,0.0
328,114,0.0
229,217,0.13793103448275862
194,238,0.03448275862068965
232,74,0.13793103448275862
375,198,0.8620689655172413
283,114,0.5333333333333333
194,16,0.13793103448275862
375,132,0.5862068965517241
244,41,0.06896551724137931
194,28,0.3103448275862069
283,80,1.0
232,53,0.8620689655172413
375,182,0.8275862068965517
274,36,1.1034482758620692
30,207,0.8965517241379308
30,214,0.10344827586206896
30,178,1.0344827586206895
194,67,0.03448275862068965
194,42,0.03448275862068965
337,90,1.0689655172413792
375,209,1.0344827586206895
352,16,0.6206896551724138
283,61,1.0344827586206895
352,147,1.0
232,81,0.06666666666666668
352,147,0.03448275862068965
375,255,1.0344827586206895
337,3,2.0689655172413794
308,107,0.1
194,218,0.27586206896551724
194,115,0.20689655172413796
232,90,0.7241379310344828
283,9,1.0344827586206895
194,113,0.1724137931034483
194,170,0.03448275862068965
283,91,0.7586206896551724
283,55,0.03333333333333333
283,91,0.03448275862068965
283,55,0.4666666666666667
352,150,1.1034482758620692
30,16,0.03448275862068965
375,248,0.13793103448275862
194,229,0.03448275862068965
194,35,0.3103448275862069
194,18,0.10344827586206896
375,267,1.0666666666666669
308,146,0.13333333333333333
308,53,0.06896551724137931
274,29,1.1034482758620692
274,125,0.4137931034482759
232,106,0.4827586206896552
274,135,0.6896551724137931
375,246,0.03448275862068965
30,217,0.6551724137931034
30,150,0.4827586206896552
337,34,1.0333333333333334
283,186,0.13793103448275862
283,88,0.03448275862068965
311,34,0.13333333333333333
180,262,0.03448275862068965
232,80,1.0
283,40,0.27586206896551724
30,150,0.5517241379310345
375,211,1.0689655172413792
311,55,0.5333333333333333
311,114,0.03333333333333333
39,27,0.06896551724137931
337,54,1.0689655172413792
311,80,0.2333333333333333
39,47,0.1
369,75,0.26666666666666666
337,40,1.0689655172413792
25,103,0.0
25,103,0.0
376,228,0.7931034482758621
352,118,1.0344827586206895
376,194,0.20689655172413796
332,92,0.0
283,12,0.1
376,215,0.13793103448275862
283,84,0.03448275862068965
332,92,0.0
332,92,0.0
332,92,0.20689655172413796
283,12,0.26666666666666666
308,128,1.8
311,144,0.9655172413793104
210,63,0.0
308,79,0.13333333333333333
311,133,0.03333333333333333
308,4,0.27586206896551724
283,84,0.9310344827586208
311,8,0.7666666666666667
308,60,0.7586206896551724
232,21,0.06896551724137931
308,60,0.10344827586206896
308,4,0.03448275862068965
144,175,0.0
375,222,0.03448275862068965
30,43,0.6551724137931034
308,11,0.06896551724137931
352,167,0.6551724137931034
283,111,0.03333333333333333
283,54,0.03448275862068965
283,11,0.0
375,222,0.03448275862068965
30,227,1.0344827586206895
376,217,0.4137931034482759
283,54,0.1724137931034483
180,228,1.0
283,11,1.0689655172413792
377,228,0.06896551724137931
185,213,0.3103448275862069
185,192,0.20689655172413796
308,105,0.06666666666666668
376,261,0.3448275862068966
308,105,0.06666666666666668
185,23,0.10344827586206896
157,202,0.8275862068965517
157,202,0.8275862068965517
376,35,0.1724137931034483
232,166,0.1
232,34,0.26666666666666666
377,15,1.0
369,54,1.827586206896552
308,94,0.13793103448275862
375,208,0.03448275862068965
232,60,0.6896551724137931
337,112,1.9333333333333331
369,186,1.0
369,183,0.3448275862068966
376,7,1.0
376,176,0.03448275862068965
376,176,0.0
337,111,1.0
283,96,0.3793103448275862
232,31,0.26666666666666666
305,149,0.03333333333333333
377,181,0.03448275862068965
376,113,0.6206896551724138
375,152,0.20689655172413796
376,113,0.0
377,83,0.03448275862068965
377,126,0.03448275862068965
30,13,0.13793103448275862
378,31,0.0
210,13,0.0
210,13,0.03448275862068965
210,13,0.0
210,13,0.0
210,13,0.03448275862068965
210,13,0.03448275862068965
210,13,0.0
210,13,0.03448275862068965
283,71,0.0
369,12,1.0333333333333334
376,22,0.2413793103448276
210,13,0.0
210,13,0.0
210,13,0.0
210,13,0.0
210,13,0.0
210,13,0.0
210,13,0.0
210,13,0.0
352,181,1.0689655172413792
30,113,1.0344827586206895
376,118,0.1724137931034483
376,13,0.03448275862068965
232,30,0.06896551724137931
352,148,0.6551724137931034
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
210,201,0.0
262,230,0.10344827586206896
210,201,0.0
210,201,0.27586206896551724
210,201,0.0
210,201,0.27586206896551724
210,201,0.0
210,201,0.0
244,19,0.6206896551724138
210,201,0.0
210,201,0.0
369,127,1.0
376,191,0.0
337,6,1.1034482758620692
378,25,0.0
378,25,0.3448275862068966
244,82,0.5
378,25,0.0
378,25,0.0
378,97,0.0
378,97,0.0
244,1,0.16666666666666666
262,225,0.03448275862068965
337,30,1.0689655172413792
262,153,0.03448275862068965
378,97,0.0
378,97,1.0344827586206895
378,97,0.0
378,97,0.0
376,252,0.03448275862068965
30,118,1.0344827586206895
369,101,0.2413793103448276
330,135,1.0
250,173,0.0
250,173,0.6206896551724138
250,36,0.0
376,147,0.10344827586206896
376,172,0.06896551724137931
378,111,0.0
378,111,1.0
262,237,0.1724137931034483
376,148,0.4137931034482759
376,69,0.06896551724137931
369,85,0.06666666666666668
352,0,1.0344827586206895
356,129,0.03448275862068965
378,58,0.0
378,58,1.206896551724138
376,181,0.06896551724137931
378,137,0.0
378,137,0.27586206896551724
330,12,1.3
376,151,1.0
376,218,0.03448275862068965
376,20,0.03448275862068965
30,151,0.3793103448275862
376,20,0.0
144,110,0.0
376,218,0.0
376,151,0.03448275862068965
30,192,0.3448275862068966
376,181,0.0
376,69,0.0
232,112,0.1
144,161,0.0
30,241,1.0344827586206895
376,148,0.3793103448275862
376,69,0.0
376,181,0.0
376,151,0.0
376,218,0.0
330,96,1.0344827586206895
376,20,0.06896551724137931
30,216,0.5517241379310345
369,125,0.3448275862068966
376,20,0.03448275862068965
376,20,0.03448275862068965
337,21,1.0689655172413792
376,20,0.0
376,218,0.0
376,151,0.0
376,181,0.0
369,96,1.0689655172413792
376,69,0.0
262,235,0.06896551724137931
262,160,0.03448275862068965
262,234,0.10344827586206896
376,148,0.4827586206896552
376,172,0.0
376,172,0.0
376,147,0.0
376,172,0.0
378,88,0.0
378,88,0.0
378,31,0.0
378,31,0.0
376,172,0.0
378,88,0.0
378,88,0.0
376,147,0.0
378,31,0.0
378,31,0.1
378,88,0.0
378,88,0.0
378,25,0.0
378,25,0.0
378,97,0.0
378,97,0.0
378,111,0.0
378,111,0.0
378,58,0.0
378,58,0.0
378,137,0.0
378,137,0.0
217,213,0.10344827586206896
217,0,0.03448275862068965
378,183,0.0
378,183,0.10344827586206896
217,176,0.1724137931034483
378,36,0.0
378,36,0.0
262,143,0.3103448275862069
369,29,0.06896551724137931
376,147,0.10344827586206896
376,172,0.06896551724137931
369,106,0.06896551724137931
376,148,0.0
376,69,0.0
369,5,0.7
375,244,0.3103448275862069
210,126,0.0
210,126,0.0
330,134,1.0689655172413792
210,126,0.0
210,126,0.0
375,242,0.13793103448275862
376,159,0.10344827586206896
217,42,1.0
378,108,0.0
378,108,0.10344827586206896
378,30,0.06896551724137931
378,30,0.0
378,30,0.10344827586206896
378,30,0.0
217,194,1.0
378,79,0.0
378,79,0.0
352,151,1.1034482758620692
330,66,1.2758620689655171
122,162,0.0
122,162,0.0
352,78,0.5517241379310345
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,28,0.0
210,28,0.0
210,28,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,28,0.0
210,28,0.0
210,28,0.0
210,28,0.0
210,28,0.0
210,28,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,28,0.0
210,28,0.0
210,28,0.0
369,8,0.8333333333333334
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,65,0.0
210,28,0.0
210,28,0.0
210,28,0.0
369,47,0.7
375,253,0.1724137931034483
369,51,0.1724137931034483
157,126,0.10344827586206896
375,230,0.4137931034482759
375,177,0.06896551724137931
157,126,0.8620689655172413
157,191,0.13793103448275862
157,191,0.13793103448275862
269,137,1.4137931034482758
185,150,0.06896551724137931
217,43,0.03448275862068965
210,172,0.0
210,172,0.0
210,216,0.0
210,216,0.0
210,216,0.10344827586206896
210,216,0.10344827586206896
210,172,0.0
210,172,0.0
210,216,0.0
210,216,0.0
210,216,0.0
210,216,0.0
62,256,0.10344827586206896
210,216,0.3793103448275862
210,216,0.3793103448275862
210,172,0.03448275862068965
210,172,0.0
210,172,0.03448275862068965
210,172,0.0
210,205,0.0
210,205,0.0
210,216,0.0
210,216,0.0
332,92,0.0
332,92,0.6896551724137931
332,87,0.0
369,131,1.0344827586206895
332,92,0.0
332,92,0.3448275862068966
332,87,0.0
375,109,0.2413793103448276
375,233,0.03448275862068965
369,91,0.4827586206896552
185,150,0.03448275862068965
369,55,0.2
157,191,0.06896551724137931
210,172,0.0
210,172,0.03448275862068965
210,205,0.0
210,216,0.0
217,65,0.06896551724137931
217,68,0.03448275862068965
250,173,0.0
250,173,0.0
250,36,0.0
210,172,0.0
210,172,0.0
210,205,0.0
210,216,0.0
217,65,0.8620689655172413
375,236,0.10344827586206896
278,80,0.5
217,68,1.0
217,207,0.03448275862068965
278,4,0.20689655172413796
278,19,1.3793103448275863
217,217,0.06896551724137931
375,249,0.20689655172413796
356,129,0.10344827586206896
375,162,0.1724137931034483
232,92,1.3448275862068966
232,41,1.0689655172413792
232,10,0.06896551724137931
291,11,0.0
232,121,1.0689655172413792
291,11,1.0344827586206895
291,11,0.0
291,11,0.03448275862068965
291,44,0.0
291,11,0.2413793103448276
291,9,0.0
291,11,0.0
291,44,0.03333333333333333
291,44,0.0
291,44,0.03333333333333333
